season,match_id,player,player_runs,player_wickets,fielding_points,runs_points,bowling_points,total_points,DOB,Country,matchday_player_age
2014-01-01,681.0,AR Patel,42.0,1.0,0.0,42.0,25.0,67.0,1994-01-20,India,19.0
2014-01-01,684.0,AR Patel,6.0,1.0,0.0,6.0,25.0,31.0,1994-01-20,India,19.0
2014-01-01,693.0,AR Patel,2.0,2.0,0.0,2.0,50.0,52.0,1994-01-20,India,19.0
2015-01-01,699.0,AR Patel,24.0,1.0,8.0,24.0,25.0,57.0,1994-01-20,India,20.0
2015-01-01,707.0,AR Patel,13.0,1.0,12.0,13.0,25.0,50.0,1994-01-20,India,20.0
2015-01-01,711.0,AR Patel,2.0,0.0,0.0,2.0,0.0,2.0,1994-01-20,India,20.0
2015-01-01,715.0,AR Patel,12.0,2.0,8.0,12.0,50.0,70.0,1994-01-20,India,20.0
2015-01-01,721.0,AR Patel,9.0,1.0,0.0,9.0,25.0,34.0,1994-01-20,India,20.0
2015-01-01,723.0,AR Patel,17.0,2.0,0.0,17.0,50.0,67.0,1994-01-20,India,20.0
2015-01-01,727.0,AR Patel,22.0,0.0,8.0,22.0,0.0,30.0,1994-01-20,India,20.0
2015-01-01,731.0,AR Patel,0.0,0.0,8.0,-2.0,0.0,6.0,1994-01-20,India,20.0
2015-01-01,736.0,AR Patel,40.0,1.0,8.0,40.0,25.0,73.0,1994-01-20,India,20.0
2015-01-01,743.0,AR Patel,15.0,0.0,0.0,15.0,0.0,15.0,1994-01-20,India,20.0
2015-01-01,745.0,AR Patel,20.0,2.0,0.0,20.0,50.0,70.0,1994-01-20,India,20.0
2015-01-01,748.0,AR Patel,32.0,0.0,0.0,32.0,0.0,32.0,1994-01-20,India,20.0
2016-01-01,758.0,AR Patel,4.0,0.0,0.0,4.0,0.0,4.0,1994-01-20,India,21.0
2016-01-01,762.0,AR Patel,11.0,1.0,0.0,11.0,25.0,36.0,1994-01-20,India,21.0
2016-01-01,768.0,AR Patel,9.0,2.0,0.0,9.0,50.0,59.0,1994-01-20,India,21.0
2016-01-01,773.0,AR Patel,36.0,0.0,0.0,36.0,0.0,36.0,1994-01-20,India,21.0
2016-01-01,776.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,21.0
2016-01-01,783.0,AR Patel,0.0,4.0,0.0,-2.0,116.0,114.0,1994-01-20,India,21.0
2016-01-01,787.0,AR Patel,21.0,0.0,0.0,21.0,0.0,21.0,1994-01-20,India,21.0
2016-01-01,791.0,AR Patel,16.0,0.0,8.0,16.0,0.0,24.0,1994-01-20,India,21.0
2016-01-01,805.0,AR Patel,13.0,1.0,0.0,13.0,25.0,38.0,1994-01-20,India,21.0
2016-01-01,808.0,AR Patel,1.0,1.0,0.0,1.0,25.0,26.0,1994-01-20,India,21.0
2017-01-01,3.0,AR Patel,24.0,1.0,8.0,24.0,25.0,57.0,1994-01-20,India,22.0
2017-01-01,7.0,AR Patel,9.0,1.0,0.0,9.0,25.0,34.0,1994-01-20,India,22.0
2017-01-01,10.0,AR Patel,0.0,1.0,8.0,-2.0,25.0,31.0,1994-01-20,India,22.0
2017-01-01,14.0,AR Patel,44.0,1.0,0.0,44.0,25.0,69.0,1994-01-20,India,22.0
2017-01-01,18.0,AR Patel,7.0,2.0,0.0,7.0,50.0,57.0,1994-01-20,India,22.0
2017-01-01,21.0,AR Patel,4.0,0.0,0.0,4.0,0.0,4.0,1994-01-20,India,22.0
2017-01-01,25.0,AR Patel,34.0,2.0,0.0,34.0,50.0,84.0,1994-01-20,India,22.0
2017-01-01,31.0,AR Patel,16.0,0.0,8.0,16.0,0.0,24.0,1994-01-20,India,22.0
2017-01-01,41.0,AR Patel,38.0,3.0,8.0,38.0,75.0,121.0,1994-01-20,India,22.0
2017-01-01,45.0,AR Patel,2.0,0.0,0.0,2.0,0.0,2.0,1994-01-20,India,22.0
2017-01-01,47.0,AR Patel,8.0,0.0,22.0,8.0,0.0,30.0,1994-01-20,India,22.0
2017-01-01,49.0,AR Patel,19.0,1.0,0.0,19.0,25.0,44.0,1994-01-20,India,22.0
2017-01-01,53.0,AR Patel,22.0,1.0,0.0,22.0,25.0,47.0,1994-01-20,India,22.0
2018-01-01,66.0,AR Patel,2.0,1.0,0.0,2.0,25.0,27.0,1994-01-20,India,23.0
2018-01-01,92.0,AR Patel,13.0,0.0,0.0,13.0,0.0,13.0,1994-01-20,India,23.0
2018-01-01,96.0,AR Patel,4.0,1.0,0.0,4.0,25.0,29.0,1994-01-20,India,23.0
2018-01-01,98.0,AR Patel,9.0,0.0,0.0,9.0,0.0,9.0,1994-01-20,India,23.0
2018-01-01,102.0,AR Patel,19.0,0.0,0.0,19.0,0.0,19.0,1994-01-20,India,23.0
2018-01-01,106.0,AR Patel,9.0,0.0,0.0,9.0,0.0,9.0,1994-01-20,India,23.0
2018-01-01,108.0,AR Patel,10.0,0.0,8.0,10.0,0.0,18.0,1994-01-20,India,23.0
2018-01-01,114.0,AR Patel,14.0,0.0,0.0,14.0,0.0,14.0,1994-01-20,India,23.0
2019-01-01,121.0,AR Patel,4.0,1.0,8.0,4.0,25.0,37.0,1994-01-20,India,24.0
2019-01-01,123.0,AR Patel,9.0,0.0,0.0,9.0,0.0,9.0,1994-01-20,India,24.0
2019-01-01,134.0,AR Patel,23.0,1.0,0.0,23.0,25.0,48.0,1994-01-20,India,24.0
2019-01-01,138.0,AR Patel,4.0,1.0,0.0,4.0,25.0,29.0,1994-01-20,India,24.0
2019-01-01,148.0,AR Patel,14.0,0.0,8.0,14.0,0.0,22.0,1994-01-20,India,24.0
2019-01-01,152.0,AR Patel,26.0,1.0,0.0,26.0,25.0,51.0,1994-01-20,India,24.0
2019-01-01,155.0,AR Patel,1.0,2.0,8.0,1.0,50.0,59.0,1994-01-20,India,24.0
2019-01-01,164.0,AR Patel,16.0,1.0,16.0,16.0,25.0,57.0,1994-01-20,India,24.0
2019-01-01,168.0,AR Patel,9.0,1.0,8.0,9.0,25.0,42.0,1994-01-20,India,24.0
2019-01-01,171.0,AR Patel,1.0,0.0,0.0,1.0,0.0,1.0,1994-01-20,India,24.0
2019-01-01,176.0,AR Patel,0.0,0.0,16.0,-2.0,0.0,14.0,1994-01-20,India,24.0
2019-01-01,177.0,AR Patel,3.0,1.0,0.0,3.0,25.0,28.0,1994-01-20,India,24.0
2020-01-01,180.0,AR Patel,6.0,1.0,0.0,6.0,25.0,31.0,1994-01-20,India,25.0
2020-01-01,219.0,AR Patel,5.0,0.0,8.0,5.0,0.0,13.0,1994-01-20,India,25.0
2020-01-01,187.0,AR Patel,17.0,1.0,8.0,17.0,25.0,50.0,1994-01-20,India,25.0
2020-01-01,230.0,AR Patel,7.0,1.0,0.0,7.0,25.0,32.0,1994-01-20,India,25.0
2020-01-01,196.0,AR Patel,21.0,0.0,0.0,21.0,0.0,21.0,1994-01-20,India,25.0
2020-01-01,184.0,AR Patel,9.0,0.0,8.0,9.0,0.0,17.0,1994-01-20,India,25.0
2020-01-01,211.0,AR Patel,1.0,0.0,8.0,1.0,0.0,9.0,1994-01-20,India,25.0
2020-01-01,235.0,AR Patel,42.0,0.0,0.0,42.0,0.0,42.0,1994-01-20,India,25.0
2020-01-01,238.0,AR Patel,9.0,0.0,0.0,9.0,0.0,9.0,1994-01-20,India,25.0
2014-01-01,643.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,19.0
2014-01-01,645.0,AR Patel,0.0,2.0,8.0,-2.0,50.0,56.0,1994-01-20,India,19.0
2014-01-01,654.0,AR Patel,0.0,0.0,0.0,-2.0,0.0,-2.0,1994-01-20,India,19.0
2014-01-01,658.0,AR Patel,0.0,0.0,0.0,-2.0,0.0,-2.0,1994-01-20,India,19.0
2014-01-01,665.0,AR Patel,0.0,0.0,0.0,-2.0,0.0,-2.0,1994-01-20,India,19.0
2014-01-01,675.0,AR Patel,0.0,0.0,0.0,-2.0,0.0,-2.0,1994-01-20,India,19.0
2014-01-01,688.0,AR Patel,0.0,3.0,0.0,-2.0,75.0,73.0,1994-01-20,India,19.0
2014-01-01,691.0,AR Patel,0.0,2.0,16.0,-2.0,50.0,64.0,1994-01-20,India,19.0
2014-01-01,695.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,19.0
2014-01-01,696.0,AR Patel,0.0,0.0,8.0,-2.0,0.0,6.0,1994-01-20,India,19.0
2015-01-01,703.0,AR Patel,0.0,2.0,0.0,-2.0,50.0,48.0,1994-01-20,India,20.0
2015-01-01,739.0,AR Patel,0.0,1.0,28.0,-2.0,25.0,51.0,1994-01-20,India,20.0
2016-01-01,765.0,AR Patel,0.0,0.0,0.0,-2.0,0.0,-2.0,1994-01-20,India,21.0
2016-01-01,794.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,21.0
2016-01-01,798.0,AR Patel,0.0,1.0,8.0,-2.0,25.0,31.0,1994-01-20,India,21.0
2016-01-01,801.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,21.0
2017-01-01,34.0,AR Patel,0.0,2.0,8.0,-2.0,50.0,56.0,1994-01-20,India,22.0
2018-01-01,60.0,AR Patel,0.0,1.0,8.0,-2.0,25.0,31.0,1994-01-20,India,23.0
2019-01-01,144.0,AR Patel,0.0,0.0,8.0,-2.0,0.0,6.0,1994-01-20,India,24.0
2019-01-01,158.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,24.0
2020-01-01,226.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,25.0
2020-01-01,206.0,AR Patel,0.0,2.0,0.0,-2.0,50.0,48.0,1994-01-20,India,25.0
2020-01-01,216.0,AR Patel,0.0,1.0,8.0,-2.0,25.0,31.0,1994-01-20,India,25.0
2020-01-01,233.0,AR Patel,0.0,1.0,0.0,-2.0,25.0,23.0,1994-01-20,India,25.0
2020-01-01,192.0,AR Patel,0.0,0.0,0.0,-2.0,0.0,-2.0,1994-01-20,India,25.0
2020-01-01,237.0,AR Patel,0.0,1.0,8.0,-2.0,25.0,31.0,1994-01-20,India,25.0
2014-01-01,641.0,JJ Bumrah,1.0,0.0,0.0,1.0,0.0,1.0,1993-06-12,India,20.0
2014-01-01,687.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,20.0
2016-01-01,792.0,JJ Bumrah,6.0,0.0,0.0,6.0,0.0,6.0,1993-06-12,India,22.0
2016-01-01,798.0,JJ Bumrah,2.0,0.0,0.0,2.0,0.0,2.0,1993-06-12,India,22.0
2017-01-01,33.0,JJ Bumrah,0.0,2.0,12.0,-2.0,50.0,60.0,1993-06-12,India,23.0
2017-01-01,55.0,JJ Bumrah,16.0,0.0,12.0,16.0,0.0,28.0,1993-06-12,India,23.0
2018-01-01,65.0,JJ Bumrah,4.0,2.0,8.0,4.0,50.0,62.0,1993-06-12,India,24.0
2018-01-01,81.0,JJ Bumrah,6.0,1.0,0.0,6.0,25.0,31.0,1993-06-12,India,24.0
2018-01-01,113.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,24.0
2019-01-01,125.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,25.0
2020-01-01,179.0,JJ Bumrah,5.0,1.0,0.0,5.0,25.0,30.0,1993-06-12,India,26.0
2013-01-01,562.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,19.0
2013-01-01,587.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,19.0
2014-01-01,658.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,20.0
2014-01-01,663.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,20.0
2014-01-01,669.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,20.0
2014-01-01,672.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,20.0
2014-01-01,676.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,20.0
2014-01-01,680.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,20.0
2014-01-01,684.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,20.0
2014-01-01,692.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,20.0
2014-01-01,694.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,20.0
2015-01-01,697.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,21.0
2015-01-01,713.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,21.0
2015-01-01,718.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,21.0
2015-01-01,741.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,21.0
2016-01-01,756.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,22.0
2016-01-01,760.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,22.0
2016-01-01,764.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,22.0
2016-01-01,767.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,22.0
2016-01-01,769.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,22.0
2016-01-01,772.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,22.0
2016-01-01,776.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,22.0
2016-01-01,779.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,22.0
2016-01-01,784.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,22.0
2016-01-01,796.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,22.0
2016-01-01,802.0,JJ Bumrah,0.0,3.0,8.0,-2.0,75.0,81.0,1993-06-12,India,22.0
2016-01-01,809.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,22.0
2017-01-01,1.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,23.0
2017-01-01,6.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,23.0
2017-01-01,9.0,JJ Bumrah,0.0,3.0,8.0,-2.0,75.0,81.0,1993-06-12,India,23.0
2017-01-01,11.0,JJ Bumrah,0.0,0.0,12.0,-2.0,0.0,10.0,1993-06-12,India,23.0
2017-01-01,15.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,23.0
2017-01-01,21.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,23.0
2017-01-01,23.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,23.0
2017-01-01,27.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,23.0
2017-01-01,36.0,JJ Bumrah,0.0,1.0,8.0,-2.0,25.0,31.0,1993-06-12,India,23.0
2017-01-01,43.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,23.0
2017-01-01,46.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,23.0
2017-01-01,49.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,23.0
2017-01-01,57.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,23.0
2017-01-01,58.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,23.0
2018-01-01,59.0,JJ Bumrah,0.0,1.0,8.0,-2.0,25.0,31.0,1993-06-12,India,24.0
2018-01-01,67.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,24.0
2018-01-01,72.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,24.0
2018-01-01,79.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,24.0
2018-01-01,85.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,24.0
2018-01-01,89.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,24.0
2018-01-01,92.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,24.0
2018-01-01,95.0,JJ Bumrah,0.0,1.0,16.0,-2.0,25.0,39.0,1993-06-12,India,24.0
2018-01-01,99.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,24.0
2018-01-01,105.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,24.0
2018-01-01,108.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,24.0
2019-01-01,121.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,25.0
2019-01-01,127.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,25.0
2019-01-01,133.0,JJ Bumrah,0.0,0.0,8.0,-2.0,0.0,6.0,1993-06-12,India,25.0
2019-01-01,137.0,JJ Bumrah,0.0,1.0,8.0,-2.0,25.0,31.0,1993-06-12,India,25.0
2019-01-01,142.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,25.0
2019-01-01,145.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,25.0
2019-01-01,149.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,25.0
2019-01-01,152.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,25.0
2019-01-01,154.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,25.0
2019-01-01,162.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,25.0
2019-01-01,165.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,25.0
2019-01-01,169.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,25.0
2019-01-01,174.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,25.0
2019-01-01,175.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,25.0
2019-01-01,178.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,25.0
2020-01-01,195.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,26.0
2020-01-01,234.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,26.0
2020-01-01,190.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,26.0
2020-01-01,225.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,26.0
2020-01-01,198.0,JJ Bumrah,0.0,4.0,0.0,-2.0,116.0,114.0,1993-06-12,India,26.0
2020-01-01,216.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,26.0
2020-01-01,213.0,JJ Bumrah,0.0,1.0,0.0,-2.0,25.0,23.0,1993-06-12,India,26.0
2020-01-01,204.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,26.0
2020-01-01,208.0,JJ Bumrah,0.0,2.0,0.0,-2.0,50.0,48.0,1993-06-12,India,26.0
2020-01-01,228.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,26.0
2020-01-01,186.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,26.0
2020-01-01,222.0,JJ Bumrah,0.0,3.0,0.0,-2.0,75.0,73.0,1993-06-12,India,26.0
2020-01-01,235.0,JJ Bumrah,0.0,4.0,0.0,-2.0,116.0,114.0,1993-06-12,India,26.0
2020-01-01,238.0,JJ Bumrah,0.0,0.0,0.0,-2.0,0.0,-2.0,1993-06-12,India,26.0
2014-01-01,642.0,JDS Neesham,8.0,0.0,0.0,8.0,0.0,8.0,1990-09-17,New Zealand,23.0
2014-01-01,644.0,JDS Neesham,22.0,1.0,0.0,22.0,25.0,47.0,1990-09-17,New Zealand,23.0
2014-01-01,691.0,JDS Neesham,12.0,0.0,0.0,12.0,0.0,12.0,1990-09-17,New Zealand,23.0
2020-01-01,190.0,JDS Neesham,7.0,0.0,8.0,7.0,0.0,15.0,1990-09-17,New Zealand,29.0
2020-01-01,233.0,JDS Neesham,10.0,1.0,0.0,10.0,25.0,35.0,1990-09-17,New Zealand,29.0
2020-01-01,193.0,JDS Neesham,2.0,0.0,0.0,2.0,0.0,2.0,1990-09-17,New Zealand,29.0
2014-01-01,638.0,JDS Neesham,0.0,0.0,0.0,-2.0,0.0,-2.0,1990-09-17,New Zealand,23.0
2020-01-01,197.0,JDS Neesham,0.0,0.0,0.0,-2.0,0.0,-2.0,1990-09-17,New Zealand,29.0
2020-01-01,214.0,JDS Neesham,0.0,1.0,0.0,-2.0,25.0,23.0,1990-09-17,New Zealand,29.0
2014-01-01,646.0,TG Southee,4.0,0.0,0.0,4.0,0.0,4.0,1988-11-12,New Zealand,25.0
2015-01-01,702.0,TG Southee,7.0,0.0,8.0,7.0,0.0,15.0,1988-11-12,New Zealand,26.0
2015-01-01,728.0,TG Southee,6.0,1.0,0.0,6.0,25.0,31.0,1988-11-12,New Zealand,26.0
2016-01-01,764.0,TG Southee,25.0,0.0,0.0,25.0,0.0,25.0,1988-11-12,New Zealand,27.0
2016-01-01,772.0,TG Southee,1.0,0.0,16.0,1.0,0.0,17.0,1988-11-12,New Zealand,27.0
2016-01-01,792.0,TG Southee,3.0,0.0,0.0,3.0,0.0,3.0,1988-11-12,New Zealand,27.0
2016-01-01,798.0,TG Southee,1.0,1.0,0.0,1.0,25.0,26.0,1988-11-12,New Zealand,27.0
2017-01-01,1.0,TG Southee,7.0,1.0,8.0,7.0,25.0,40.0,1988-11-12,New Zealand,28.0
2018-01-01,89.0,TG Southee,1.0,2.0,0.0,1.0,50.0,51.0,1988-11-12,New Zealand,29.0
2018-01-01,93.0,TG Southee,36.0,0.0,8.0,36.0,0.0,44.0,1988-11-12,New Zealand,29.0
2018-01-01,109.0,TG Southee,1.0,0.0,0.0,1.0,0.0,1.0,1988-11-12,New Zealand,29.0
2018-01-01,111.0,TG Southee,14.0,0.0,0.0,14.0,0.0,14.0,1988-11-12,New Zealand,29.0
2019-01-01,138.0,TG Southee,9.0,1.0,8.0,9.0,25.0,42.0,1988-11-12,New Zealand,30.0
2011-01-01,414.0,TG Southee,0.0,1.0,0.0,-2.0,25.0,23.0,1988-11-12,New Zealand,22.0
2011-01-01,422.0,TG Southee,0.0,1.0,0.0,-2.0,25.0,23.0,1988-11-12,New Zealand,22.0
2011-01-01,427.0,TG Southee,0.0,1.0,0.0,-2.0,25.0,23.0,1988-11-12,New Zealand,22.0
2011-01-01,431.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,22.0
2011-01-01,443.0,TG Southee,0.0,1.0,0.0,-2.0,25.0,23.0,1988-11-12,New Zealand,22.0
2014-01-01,650.0,TG Southee,0.0,0.0,8.0,-2.0,0.0,6.0,1988-11-12,New Zealand,25.0
2014-01-01,661.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,25.0
2015-01-01,699.0,TG Southee,0.0,2.0,8.0,-2.0,50.0,56.0,1988-11-12,New Zealand,26.0
2015-01-01,705.0,TG Southee,0.0,1.0,0.0,-2.0,25.0,23.0,1988-11-12,New Zealand,26.0
2015-01-01,708.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,26.0
2015-01-01,725.0,TG Southee,0.0,2.0,14.0,-2.0,50.0,62.0,1988-11-12,New Zealand,26.0
2015-01-01,732.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,26.0
2016-01-01,760.0,TG Southee,0.0,0.0,6.0,-2.0,0.0,4.0,1988-11-12,New Zealand,27.0
2016-01-01,767.0,TG Southee,0.0,3.0,0.0,-2.0,75.0,73.0,1988-11-12,New Zealand,27.0
2016-01-01,769.0,TG Southee,0.0,0.0,8.0,-2.0,0.0,6.0,1988-11-12,New Zealand,27.0
2016-01-01,776.0,TG Southee,0.0,2.0,0.0,-2.0,50.0,48.0,1988-11-12,New Zealand,27.0
2016-01-01,779.0,TG Southee,0.0,2.0,8.0,-2.0,50.0,56.0,1988-11-12,New Zealand,27.0
2016-01-01,784.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,27.0
2016-01-01,796.0,TG Southee,0.0,1.0,0.0,-2.0,25.0,23.0,1988-11-12,New Zealand,27.0
2017-01-01,11.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,28.0
2017-01-01,52.0,TG Southee,0.0,2.0,0.0,-2.0,50.0,48.0,1988-11-12,New Zealand,28.0
2018-01-01,87.0,TG Southee,0.0,0.0,8.0,-2.0,0.0,6.0,1988-11-12,New Zealand,29.0
2018-01-01,97.0,TG Southee,0.0,3.0,8.0,-2.0,75.0,81.0,1988-11-12,New Zealand,29.0
2018-01-01,103.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,29.0
2018-01-01,106.0,TG Southee,0.0,0.0,0.0,-2.0,0.0,-2.0,1988-11-12,New Zealand,29.0
2019-01-01,135.0,TG Southee,0.0,0.0,8.0,-2.0,0.0,6.0,1988-11-12,New Zealand,30.0
2019-01-01,160.0,TG Southee,0.0,0.0,8.0,-2.0,0.0,6.0,1988-11-12,New Zealand,30.0
2014-01-01,650.0,MA Starc,18.0,2.0,0.0,18.0,50.0,68.0,1990-01-30,Australia,23.0
2014-01-01,654.0,MA Starc,8.0,0.0,8.0,8.0,0.0,16.0,1990-01-30,Australia,23.0
2014-01-01,660.0,MA Starc,5.0,2.0,16.0,5.0,50.0,71.0,1990-01-30,Australia,23.0
2014-01-01,663.0,MA Starc,5.0,0.0,6.0,5.0,0.0,11.0,1990-01-30,Australia,23.0
2014-01-01,667.0,MA Starc,29.0,2.0,8.0,29.0,50.0,87.0,1990-01-30,Australia,23.0
2014-01-01,682.0,MA Starc,6.0,0.0,0.0,6.0,0.0,6.0,1990-01-30,Australia,23.0
2014-01-01,685.0,MA Starc,12.0,1.0,8.0,12.0,25.0,45.0,1990-01-30,Australia,23.0
2014-01-01,689.0,MA Starc,2.0,0.0,0.0,2.0,0.0,2.0,1990-01-30,Australia,23.0
2015-01-01,717.0,MA Starc,9.0,1.0,0.0,9.0,25.0,34.0,1990-01-30,Australia,24.0
2015-01-01,733.0,MA Starc,1.0,3.0,8.0,1.0,75.0,84.0,1990-01-30,Australia,24.0
2015-01-01,754.0,MA Starc,1.0,1.0,8.0,1.0,25.0,34.0,1990-01-30,Australia,24.0
