season,match_id,player,runs_points,bowling_points,fielding_points,total_points,DOB,Country,matchday_player_age
2014-01-01,656,DJG Sammy,10.0,25.0,0.0,35.0,1983-12-20,West Indies,30.0
2014-01-01,690,DJG Sammy,29.0,0.0,6.0,35.0,1983-12-20,West Indies,30.0
2013-01-01,593,Q de Kock,4.0,0.0,20.0,24.0,1992-12-17,South Africa,20.0
2014-01-01,648,Q de Kock,48.0,0.0,0.0,48.0,1992-12-17,South Africa,21.0
2014-01-01,652,Q de Kock,16.0,0.0,16.0,32.0,1992-12-17,South Africa,21.0
2014-01-01,659,Q de Kock,42.0,0.0,0.0,42.0,1992-12-17,South Africa,21.0
2014-01-01,662,Q de Kock,24.0,0.0,0.0,24.0,1992-12-17,South Africa,21.0
2015-01-01,740,Q de Kock,58.0,0.0,0.0,58.0,1992-12-17,South Africa,22.0
2015-01-01,750,Q de Kock,77.0,0.0,0.0,77.0,1992-12-17,South Africa,22.0
2016-01-01,757,Q de Kock,17.0,0.0,0.0,17.0,1992-12-17,South Africa,23.0
2016-01-01,762,Q de Kock,67.0,0.0,12.0,79.0,1992-12-17,South Africa,23.0
2016-01-01,762,Q de Kock,67.0,0.0,6.0,73.0,1992-12-17,South Africa,23.0
2016-01-01,766,Q de Kock,124.0,0.0,0.0,124.0,1992-12-17,South Africa,23.0
2016-01-01,786,Q de Kock,46.0,0.0,12.0,58.0,1992-12-17,South Africa,23.0
2016-01-01,786,Q de Kock,46.0,0.0,6.0,52.0,1992-12-17,South Africa,23.0
2016-01-01,791,Q de Kock,60.0,0.0,6.0,66.0,1992-12-17,South Africa,23.0
2016-01-01,797,Q de Kock,44.0,0.0,0.0,44.0,1992-12-17,South Africa,23.0
2016-01-01,802,Q de Kock,40.0,0.0,8.0,48.0,1992-12-17,South Africa,23.0
2016-01-01,811,Q de Kock,68.0,0.0,0.0,68.0,1992-12-17,South Africa,23.0
2018-01-01,66,Q de Kock,45.0,0.0,32.0,77.0,1992-12-17,South Africa,25.0
2018-01-01,69,Q de Kock,26.0,0.0,8.0,34.0,1992-12-17,South Africa,25.0
2018-01-01,72,Q de Kock,19.0,0.0,8.0,27.0,1992-12-17,South Africa,25.0
2018-01-01,82,Q de Kock,61.0,0.0,12.0,73.0,1992-12-17,South Africa,25.0
2018-01-01,87,Q de Kock,29.0,0.0,8.0,37.0,1992-12-17,South Africa,25.0
2018-01-01,89,Q de Kock,7.0,0.0,16.0,23.0,1992-12-17,South Africa,25.0
2019-01-01,121,Q de Kock,27.0,0.0,8.0,35.0,1992-12-17,South Africa,26.0
2019-01-01,127,Q de Kock,68.0,0.0,0.0,68.0,1992-12-17,South Africa,26.0
2019-01-01,133,Q de Kock,4.0,0.0,24.0,28.0,1992-12-17,South Africa,26.0
2019-01-01,137,Q de Kock,19.0,0.0,8.0,27.0,1992-12-17,South Africa,26.0
2019-01-01,142,Q de Kock,24.0,0.0,16.0,40.0,1992-12-17,South Africa,26.0
2019-01-01,145,Q de Kock,89.0,0.0,0.0,89.0,1992-12-17,South Africa,26.0
2019-01-01,149,Q de Kock,40.0,0.0,16.0,56.0,1992-12-17,South Africa,26.0
2019-01-01,152,Q de Kock,35.0,0.0,0.0,35.0,1992-12-17,South Africa,26.0
2019-01-01,154,Q de Kock,73.0,0.0,0.0,73.0,1992-12-17,South Africa,26.0
2019-01-01,169,Q de Kock,77.0,0.0,8.0,85.0,1992-12-17,South Africa,26.0
2019-01-01,174,Q de Kock,30.0,0.0,16.0,46.0,1992-12-17,South Africa,26.0
2019-01-01,178,Q de Kock,29.0,0.0,20.0,49.0,1992-12-17,South Africa,26.0
2020-01-01,179,Q de Kock,33.0,0.0,0.0,33.0,1992-12-17,South Africa,27.0
2020-01-01,225,Q de Kock,75.0,0.0,8.0,83.0,1992-12-17,South Africa,27.0
2020-01-01,198,Q de Kock,23.0,0.0,16.0,39.0,1992-12-17,South Africa,27.0
2020-01-01,216,Q de Kock,61.0,0.0,0.0,61.0,1992-12-17,South Africa,27.0
2020-01-01,213,Q de Kock,86.0,0.0,16.0,102.0,1992-12-17,South Africa,27.0
2020-01-01,204,Q de Kock,61.0,0.0,0.0,61.0,1992-12-17,South Africa,27.0
2020-01-01,208,Q de Kock,46.0,0.0,36.0,82.0,1992-12-17,South Africa,27.0
2020-01-01,186,Q de Kock,18.0,0.0,12.0,30.0,1992-12-17,South Africa,27.0
2020-01-01,222,Q de Kock,26.0,0.0,28.0,54.0,1992-12-17,South Africa,27.0
2020-01-01,182,Q de Kock,25.0,0.0,0.0,25.0,1992-12-17,South Africa,27.0
2020-01-01,235,Q de Kock,40.0,0.0,16.0,56.0,1992-12-17,South Africa,27.0
2020-01-01,238,Q de Kock,20.0,0.0,8.0,28.0,1992-12-17,South Africa,27.0
2013-01-01,601,KW Richardson,26.0,25.0,0.0,51.0,1991-12-02,Australia,21.0
2013-01-01,618,KW Richardson,8.0,25.0,0.0,33.0,1991-12-02,Australia,21.0
2014-01-01,640,KW Richardson,-2.0,50.0,16.0,64.0,1991-12-02,Australia,22.0
2014-01-01,650,KW Richardson,-2.0,50.0,0.0,48.0,1991-12-02,Australia,22.0
2014-01-01,659,KW Richardson,-2.0,25.0,0.0,23.0,1991-12-02,Australia,22.0
2014-01-01,671,KW Richardson,-2.0,50.0,0.0,48.0,1991-12-02,Australia,22.0
2016-01-01,769,KW Richardson,1.0,25.0,8.0,34.0,1991-12-02,Australia,24.0
2016-01-01,771,KW Richardson,-2.0,75.0,0.0,73.0,1991-12-02,Australia,24.0
2016-01-01,782,KW Richardson,-2.0,50.0,14.0,62.0,1991-12-02,Australia,24.0
2013-01-01,607,BMAJ Mendis,11.0,25.0,0.0,36.0,1983-01-15,Sri Lanka,29.0
2013-01-01,609,P Suyal,-2.0,25.0,8.0,31.0,1989-10-15,India,23.0
2013-01-01,612,BJ Rohrer,72.0,0.0,0.0,72.0,1981-03-26,Australia,31.0
2013-01-01,617,BJ Rohrer,32.0,0.0,6.0,38.0,1981-03-26,Australia,31.0
2013-01-01,591,BJ Rohrer,49.0,0.0,8.0,57.0,1981-03-26,Australia,31.0
2013-01-01,612,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,22.0
2013-01-01,617,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,22.0
2013-01-01,630,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,22.0
2014-01-01,668,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,23.0
2017-01-01,20,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,26.0
2017-01-01,31,S Kaul,-2.0,75.0,8.0,81.0,1990-05-19,India,26.0
2017-01-01,35,S Kaul,-2.0,50.0,8.0,56.0,1990-05-19,India,26.0
2017-01-01,42,S Kaul,-2.0,116.0,0.0,114.0,1990-05-19,India,26.0
2017-01-01,46,S Kaul,-2.0,75.0,0.0,73.0,1990-05-19,India,26.0
2017-01-01,51,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,26.0
2018-01-01,62,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,27.0
2018-01-01,65,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,27.0
2018-01-01,68,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,27.0
2018-01-01,74,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,27.0
2018-01-01,81,S Kaul,2.0,75.0,0.0,77.0,1990-05-19,India,27.0
2018-01-01,86,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,27.0
2018-01-01,94,S Kaul,-2.0,25.0,8.0,31.0,1990-05-19,India,27.0
2018-01-01,97,S Kaul,1.0,25.0,0.0,26.0,1990-05-19,India,27.0
2018-01-01,109,S Kaul,-2.0,50.0,8.0,56.0,1990-05-19,India,27.0
2018-01-01,112,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,27.0
2018-01-01,115,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,27.0
2018-01-01,117,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,27.0
2019-01-01,120,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,28.0
2019-01-01,134,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,28.0
2019-01-01,137,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,28.0
2019-01-01,140,S Kaul,-2.0,25.0,0.0,23.0,1990-05-19,India,28.0
2020-01-01,225,S Kaul,-2.0,50.0,0.0,48.0,1990-05-19,India,29.0
2013-01-01,619,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,19.0
2013-01-01,591,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,19.0
2013-01-01,629,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,19.0
2014-01-01,651,Sandeep Sharma,2.0,75.0,0.0,77.0,1993-05-18,India,20.0
2014-01-01,654,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,20.0
2014-01-01,658,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,20.0
2014-01-01,667,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,20.0
2014-01-01,681,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,20.0
2015-01-01,703,Sandeep Sharma,-2.0,25.0,8.0,31.0,1993-05-18,India,21.0
2015-01-01,707,Sandeep Sharma,-2.0,25.0,8.0,31.0,1993-05-18,India,21.0
2015-01-01,711,Sandeep Sharma,-2.0,116.0,0.0,114.0,1993-05-18,India,21.0
2015-01-01,715,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,21.0
2015-01-01,723,Sandeep Sharma,1.0,25.0,0.0,26.0,1993-05-18,India,21.0
2015-01-01,736,Sandeep Sharma,7.0,50.0,0.0,57.0,1993-05-18,India,21.0
2015-01-01,745,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,21.0
2016-01-01,758,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,22.0
2016-01-01,762,Sandeep Sharma,1.0,25.0,0.0,26.0,1993-05-18,India,22.0
2016-01-01,765,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,22.0
2016-01-01,776,Sandeep Sharma,-2.0,25.0,8.0,31.0,1993-05-18,India,22.0
2016-01-01,794,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,22.0
2016-01-01,798,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,22.0
2016-01-01,805,Sandeep Sharma,5.0,25.0,0.0,30.0,1993-05-18,India,22.0
2017-01-01,3,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,23.0
2017-01-01,7,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,23.0
2017-01-01,14,Sandeep Sharma,2.0,25.0,0.0,27.0,1993-05-18,India,23.0
2017-01-01,18,Sandeep Sharma,5.0,25.0,8.0,38.0,1993-05-18,India,23.0
2017-01-01,25,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,23.0
2017-01-01,34,Sandeep Sharma,-2.0,116.0,16.0,130.0,1993-05-18,India,23.0
2017-01-01,41,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,23.0
2017-01-01,45,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,23.0
2018-01-01,65,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,24.0
2018-01-01,83,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,24.0
2018-01-01,104,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,24.0
2018-01-01,109,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,24.0
2018-01-01,115,Sandeep Sharma,-2.0,50.0,8.0,56.0,1993-05-18,India,24.0
2018-01-01,118,Sandeep Sharma,-2.0,25.0,8.0,31.0,1993-05-18,India,24.0
2019-01-01,120,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,25.0
2019-01-01,129,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,25.0
2019-01-01,134,Sandeep Sharma,-2.0,25.0,8.0,31.0,1993-05-18,India,25.0
2019-01-01,137,Sandeep Sharma,5.0,25.0,0.0,30.0,1993-05-18,India,25.0
2019-01-01,140,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,25.0
2019-01-01,156,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,25.0
2019-01-01,159,Sandeep Sharma,-2.0,25.0,0.0,23.0,1993-05-18,India,25.0
2019-01-01,166,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,25.0
2020-01-01,225,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,26.0
2020-01-01,215,Sandeep Sharma,1.0,50.0,0.0,51.0,1993-05-18,India,26.0
2020-01-01,185,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,26.0
2020-01-01,211,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,26.0
2020-01-01,189,Sandeep Sharma,-2.0,50.0,0.0,48.0,1993-05-18,India,26.0
2020-01-01,182,Sandeep Sharma,-2.0,75.0,0.0,73.0,1993-05-18,India,26.0
2020-01-01,237,Sandeep Sharma,2.0,25.0,0.0,27.0,1993-05-18,India,26.0
2013-01-01,621,JO Holder,-2.0,50.0,0.0,48.0,1991-05-11,West Indies,21.0
2014-01-01,690,JO Holder,16.0,25.0,8.0,49.0,1991-05-11,West Indies,22.0
2016-01-01,813,JO Holder,6.0,50.0,0.0,56.0,1991-05-11,West Indies,24.0
2020-01-01,205,JO Holder,-2.0,75.0,0.0,73.0,1991-05-11,West Indies,28.0
2020-01-01,185,JO Holder,5.0,50.0,0.0,55.0,1991-05-11,West Indies,28.0
2020-01-01,189,JO Holder,26.0,50.0,0.0,76.0,1991-05-11,West Indies,28.0
2020-01-01,182,JO Holder,-2.0,50.0,0.0,48.0,1991-05-11,West Indies,28.0
2020-01-01,236,JO Holder,24.0,75.0,0.0,99.0,1991-05-11,West Indies,28.0
2020-01-01,237,JO Holder,11.0,25.0,0.0,36.0,1991-05-11,West Indies,28.0
2013-01-01,629,NM Coulter-Nile,9.0,25.0,8.0,42.0,1987-11-10,Australia,25.0
2014-01-01,642,NM Coulter-Nile,-2.0,50.0,0.0,48.0,1987-11-10,Australia,26.0
2015-01-01,698,NM Coulter-Nile,5.0,75.0,8.0,88.0,1987-11-10,Australia,27.0
2015-01-01,710,NM Coulter-Nile,-2.0,25.0,12.0,35.0,1987-11-10,Australia,27.0
2015-01-01,718,NM Coulter-Nile,-2.0,25.0,8.0,31.0,1987-11-10,Australia,27.0
2015-01-01,727,NM Coulter-Nile,-2.0,116.0,0.0,114.0,1987-11-10,Australia,27.0
2015-01-01,732,NM Coulter-Nile,6.0,25.0,0.0,31.0,1987-11-10,Australia,27.0
2015-01-01,735,NM Coulter-Nile,3.0,50.0,0.0,53.0,1987-11-10,Australia,27.0
2015-01-01,740,NM Coulter-Nile,-2.0,50.0,8.0,56.0,1987-11-10,Australia,27.0
2016-01-01,797,NM Coulter-Nile,-2.0,50.0,0.0,48.0,1987-11-10,Australia,28.0
2016-01-01,807,NM Coulter-Nile,-2.0,25.0,0.0,23.0,1987-11-10,Australia,28.0
2017-01-01,17,NM Coulter-Nile,-2.0,75.0,0.0,73.0,1987-11-10,Australia,29.0
2017-01-01,22,NM Coulter-Nile,-2.0,50.0,0.0,48.0,1987-11-10,Australia,29.0
2017-01-01,26,NM Coulter-Nile,2.0,75.0,8.0,85.0,1987-11-10,Australia,29.0
2017-01-01,30,NM Coulter-Nile,-2.0,75.0,0.0,73.0,1987-11-10,Australia,29.0
2017-01-01,56,NM Coulter-Nile,-2.0,75.0,8.0,81.0,1987-11-10,Australia,29.0
2017-01-01,57,NM Coulter-Nile,6.0,25.0,0.0,31.0,1987-11-10,Australia,29.0
2020-01-01,213,NM Coulter-Nile,-2.0,25.0,0.0,23.0,1987-11-10,Australia,32.0
2020-01-01,204,NM Coulter-Nile,24.0,0.0,8.0,32.0,1987-11-10,Australia,32.0
2020-01-01,208,NM Coulter-Nile,-2.0,25.0,0.0,23.0,1987-11-10,Australia,32.0
2020-01-01,222,NM Coulter-Nile,-2.0,25.0,0.0,23.0,1987-11-10,Australia,32.0
2020-01-01,238,NM Coulter-Nile,-2.0,50.0,8.0,56.0,1987-11-10,Australia,32.0
2013-01-01,629,R Dhawan,14.0,25.0,0.0,39.0,1990-02-19,India,22.0
2014-01-01,651,R Dhawan,19.0,25.0,0.0,44.0,1990-02-19,India,23.0
2014-01-01,654,R Dhawan,23.0,50.0,0.0,73.0,1990-02-19,India,23.0
2014-01-01,658,R Dhawan,-2.0,50.0,0.0,48.0,1990-02-19,India,23.0
2014-01-01,675,R Dhawan,-2.0,50.0,0.0,48.0,1990-02-19,India,23.0
2014-01-01,684,R Dhawan,14.0,25.0,0.0,39.0,1990-02-19,India,23.0
2014-01-01,688,R Dhawan,-2.0,50.0,0.0,48.0,1990-02-19,India,23.0
2014-01-01,691,R Dhawan,-2.0,25.0,14.0,37.0,1990-02-19,India,23.0
2015-01-01,748,R Dhawan,25.0,25.0,0.0,50.0,1990-02-19,India,24.0
2016-01-01,773,R Dhawan,3.0,25.0,0.0,28.0,1990-02-19,India,25.0
2016-01-01,808,R Dhawan,11.0,25.0,0.0,36.0,1990-02-19,India,25.0
2013-01-01,632,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,22.0
2014-01-01,638,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,23.0
2014-01-01,644,Mohammed Shami,1.0,25.0,12.0,38.0,1990-03-09,India,23.0
2014-01-01,681,Mohammed Shami,1.0,25.0,0.0,26.0,1990-03-09,India,23.0
2014-01-01,691,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,23.0
2016-01-01,766,Mohammed Shami,-2.0,50.0,20.0,68.0,1990-03-09,India,25.0
2016-01-01,786,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,25.0
2016-01-01,791,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,25.0
2017-01-01,38,Mohammed Shami,-2.0,50.0,0.0,48.0,1990-03-09,India,26.0
2017-01-01,48,Mohammed Shami,4.0,25.0,6.0,35.0,1990-03-09,India,26.0
2017-01-01,50,Mohammed Shami,2.0,50.0,12.0,64.0,1990-03-09,India,26.0
2018-01-01,64,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,27.0
2019-01-01,124,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,28.0
2019-01-01,127,Mohammed Shami,-2.0,50.0,8.0,56.0,1990-03-09,India,28.0
2019-01-01,131,Mohammed Shami,-2.0,50.0,0.0,48.0,1990-03-09,India,28.0
2019-01-01,140,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,28.0
2019-01-01,142,Mohammed Shami,-2.0,75.0,0.0,73.0,1990-03-09,India,28.0
2019-01-01,146,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,28.0
2019-01-01,150,Mohammed Shami,-2.0,50.0,8.0,56.0,1990-03-09,India,28.0
2019-01-01,155,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,28.0
2019-01-01,166,Mohammed Shami,1.0,50.0,8.0,59.0,1990-03-09,India,28.0
2019-01-01,173,Mohammed Shami,-2.0,50.0,8.0,56.0,1990-03-09,India,28.0
2020-01-01,180,Mohammed Shami,-2.0,75.0,8.0,81.0,1990-03-09,India,29.0
2020-01-01,214,Mohammed Shami,-2.0,75.0,8.0,81.0,1990-03-09,India,29.0
2020-01-01,190,Mohammed Shami,2.0,25.0,0.0,27.0,1990-03-09,India,29.0
2020-01-01,210,Mohammed Shami,-2.0,25.0,0.0,23.0,1990-03-09,India,29.0
2020-01-01,218,Mohammed Shami,-2.0,50.0,0.0,48.0,1990-03-09,India,29.0
2020-01-01,204,Mohammed Shami,-2.0,50.0,0.0,48.0,1990-03-09,India,29.0
2020-01-01,233,Mohammed Shami,-2.0,50.0,0.0,48.0,1990-03-09,India,29.0
2020-01-01,207,Mohammed Shami,-2.0,75.0,0.0,73.0,1990-03-09,India,29.0
2014-01-01,638,MA Starc,-2.0,25.0,0.0,23.0,1990-01-30,Australia,23.0
2014-01-01,641,MA Starc,-2.0,50.0,0.0,48.0,1990-01-30,Australia,23.0
2014-01-01,647,MA Starc,-2.0,50.0,8.0,56.0,1990-01-30,Australia,23.0
2014-01-01,650,MA Starc,18.0,50.0,0.0,68.0,1990-01-30,Australia,23.0
2014-01-01,660,MA Starc,5.0,50.0,16.0,71.0,1990-01-30,Australia,23.0
2014-01-01,667,MA Starc,29.0,50.0,8.0,87.0,1990-01-30,Australia,23.0
2014-01-01,674,MA Starc,-2.0,50.0,0.0,48.0,1990-01-30,Australia,23.0
2014-01-01,685,MA Starc,12.0,25.0,8.0,45.0,1990-01-30,Australia,23.0
2015-01-01,717,MA Starc,9.0,25.0,0.0,34.0,1990-01-30,Australia,24.0
2015-01-01,719,MA Starc,-2.0,75.0,8.0,81.0,1990-01-30,Australia,24.0
2015-01-01,722,MA Starc,-2.0,75.0,8.0,81.0,1990-01-30,Australia,24.0
2015-01-01,729,MA Starc,-2.0,25.0,0.0,23.0,1990-01-30,Australia,24.0
2015-01-01,733,MA Starc,1.0,75.0,8.0,84.0,1990-01-30,Australia,24.0
2015-01-01,736,MA Starc,-2.0,116.0,0.0,114.0,1990-01-30,Australia,24.0
2015-01-01,741,MA Starc,-2.0,25.0,8.0,31.0,1990-01-30,Australia,24.0
2015-01-01,745,MA Starc,-2.0,25.0,0.0,23.0,1990-01-30,Australia,24.0
2015-01-01,747,MA Starc,-2.0,25.0,0.0,23.0,1990-01-30,Australia,24.0
2015-01-01,750,MA Starc,-2.0,0.0,8.0,6.0,1990-01-30,Australia,24.0
2015-01-01,753,MA Starc,-2.0,25.0,8.0,31.0,1990-01-30,Australia,24.0
2015-01-01,754,MA Starc,1.0,25.0,8.0,34.0,1990-01-30,Australia,24.0
2014-01-01,638,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,23.0
2014-01-01,641,YS Chahal,-2.0,50.0,8.0,56.0,1990-07-23,India,23.0
2014-01-01,647,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,23.0
2014-01-01,650,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,23.0
2014-01-01,654,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,23.0
2014-01-01,667,YS Chahal,1.0,50.0,8.0,59.0,1990-07-23,India,23.0
2014-01-01,671,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,23.0
2014-01-01,674,YS Chahal,-2.0,25.0,8.0,31.0,1990-07-23,India,23.0
2015-01-01,704,YS Chahal,1.0,50.0,0.0,51.0,1990-07-23,India,24.0
2015-01-01,713,YS Chahal,-2.0,50.0,8.0,56.0,1990-07-23,India,24.0
2015-01-01,717,YS Chahal,-2.0,75.0,0.0,73.0,1990-07-23,India,24.0
2015-01-01,719,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,24.0
2015-01-01,729,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,24.0
2015-01-01,736,YS Chahal,-2.0,25.0,8.0,31.0,1990-07-23,India,24.0
2015-01-01,741,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,24.0
2015-01-01,745,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,24.0
2015-01-01,750,YS Chahal,-2.0,50.0,12.0,60.0,1990-07-23,India,24.0
2015-01-01,753,YS Chahal,-2.0,50.0,14.0,62.0,1990-07-23,India,24.0
2015-01-01,754,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,24.0
2016-01-01,759,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,25.0
2016-01-01,785,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,25.0
2016-01-01,790,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,25.0
2016-01-01,794,YS Chahal,-2.0,25.0,8.0,31.0,1990-07-23,India,25.0
2016-01-01,799,YS Chahal,-2.0,75.0,0.0,73.0,1990-07-23,India,25.0
2016-01-01,803,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,25.0
2016-01-01,805,YS Chahal,-2.0,116.0,0.0,114.0,1990-07-23,India,25.0
2016-01-01,811,YS Chahal,-2.0,75.0,6.0,79.0,1990-07-23,India,25.0
2016-01-01,812,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,25.0
2016-01-01,815,YS Chahal,-2.0,25.0,8.0,31.0,1990-07-23,India,25.0
2017-01-01,7,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,26.0
2017-01-01,11,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,26.0
2017-01-01,19,YS Chahal,-2.0,75.0,8.0,81.0,1990-07-23,India,26.0
2017-01-01,26,YS Chahal,-2.0,75.0,8.0,81.0,1990-07-23,India,26.0
2017-01-01,36,YS Chahal,-2.0,25.0,8.0,31.0,1990-07-23,India,26.0
2017-01-01,41,YS Chahal,4.0,50.0,0.0,54.0,1990-07-23,India,26.0
2017-01-01,44,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,26.0
2018-01-01,69,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,27.0
2018-01-01,77,YS Chahal,-2.0,50.0,8.0,56.0,1990-07-23,India,27.0
2018-01-01,82,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,27.0
2018-01-01,103,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,27.0
2018-01-01,106,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,27.0
2018-01-01,109,YS Chahal,-2.0,25.0,8.0,31.0,1990-07-23,India,27.0
2019-01-01,119,YS Chahal,4.0,25.0,0.0,29.0,1990-07-23,India,28.0
2019-01-01,125,YS Chahal,-2.0,116.0,0.0,114.0,1990-07-23,India,28.0
2019-01-01,129,YS Chahal,1.0,25.0,0.0,26.0,1990-07-23,India,28.0
2019-01-01,132,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,28.0
2019-01-01,135,YS Chahal,-2.0,25.0,8.0,31.0,1990-07-23,India,28.0
2019-01-01,146,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,28.0
2019-01-01,149,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,28.0
2019-01-01,164,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,28.0
2019-01-01,167,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,28.0
2020-01-01,221,YS Chahal,-2.0,75.0,0.0,73.0,1990-07-23,India,29.0
2020-01-01,197,YS Chahal,1.0,25.0,0.0,26.0,1990-07-23,India,29.0
2020-01-01,234,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,29.0
2020-01-01,201,YS Chahal,-2.0,75.0,8.0,81.0,1990-07-23,India,29.0
2020-01-01,218,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,29.0
2020-01-01,209,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,29.0
2020-01-01,181,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,29.0
2020-01-01,231,YS Chahal,-2.0,25.0,0.0,23.0,1990-07-23,India,29.0
2020-01-01,186,YS Chahal,-2.0,50.0,0.0,48.0,1990-07-23,India,29.0
